gid,role,role_score,cluster_id,priority_score,evidence,rank,rule_fired,alt_role,sink_status,truncated,p_forward,is_seed,depth,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,out_in_ratio,fast_share,unseen_inflow_kzt,seed_in,seed_out,pagerank,betweenness,flags,prio_role,prio_flow,prio_centrality,prio_seed,prio_flags
100000005589319100,peripheral,0.729,5,0.1879,"Разовый перевод 26 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1831,R6: разовый перевод 26 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,26000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00030996,0.0,truncated,0.0255,0.0678,0.0946,0.0,0.0
100000003792647100,peripheral,0.947,3,0.1876,"Разовый перевод 8 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1832,R6: разовый перевод 8 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,8000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00040027,0.0,truncated,0.0331,0.0132,0.1413,0.0,0.0
100000004981068100,peripheral,0.921,8,0.1874,"Разовый перевод 10 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1833,R6: разовый перевод 10 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00037885,0.0,truncated,0.0322,0.0197,0.1355,0.0,0.0
100000002095257100,peripheral,0.944,28,0.1874,Разовое поступление: 8 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1834,R6: in=8 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,8500.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00039673,0.0,-,0.033,0.014,0.1404,0.0,0.0
100000004291663100,peripheral,0.74,1,0.1872,"Разовый перевод 25 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1835,R6: разовый перевод 25 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,25000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00031117,0.0,truncated,0.0259,0.0651,0.0962,0.0,0.0
100000002289937100,peripheral,0.795,11,0.1857,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1836,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028977,0.0,-,0.0278,0.0512,0.0734,0.0333,0.0
100000008693069100,peripheral,0.795,11,0.1857,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1837,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028977,0.0,-,0.0278,0.0512,0.0734,0.0333,0.0
100000005395727100,peripheral,0.834,19,0.1835,Разовое поступление: 17 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1838,R6: in=17 тыс ₸<30 тыс ₸ и 1 перевод,-,truncated_time,False,0.0,True,0,1,0,17000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00037121,0.0,late_inflow,0.0263,0.0374,0.1199,0.0,0.0
100000003039473100,peripheral,0.765,6,0.1832,Разовое поступление: 23 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1839,R6: in=23 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,23000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00031221,0.0,-,0.0268,0.0587,0.0978,0.0,0.0
100000008066326100,peripheral,0.807,1,0.1831,Разовое поступление: 19 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1840,R6: in=19 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,19320.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028919,0.0,-,0.0282,0.0482,0.0734,0.0333,0.0
100000003187359100,peripheral,0.808,11,0.1829,Разовое поступление: 19 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1841,R6: in=19 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,19072.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028957,0.0,-,0.0283,0.0479,0.0734,0.0333,0.0
100000008679986100,peripheral,0.809,11,0.1827,Разовое поступление: 19 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1842,R6: in=19 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,19000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028956,0.0,-,0.0283,0.0477,0.0734,0.0333,0.0
100000008749063100,peripheral,0.809,11,0.1827,Разовое поступление: 19 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1843,R6: in=19 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,19000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028956,0.0,-,0.0283,0.0477,0.0734,0.0333,0.0
100000008129393100,peripheral,0.921,68,0.1824,Разовое поступление: 10 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1844,R6: in=10 тыс ₸<30 тыс ₸ и 1 перевод,-,truncated_time,False,0.0,False,1,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.0003117,0.0,late_inflow,0.0322,0.0197,0.0972,0.0333,0.0
100000003214786100,peripheral,0.984,1,0.1823,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1845,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00042028,0.0,truncated,0.0344,0.004,0.1439,0.0,0.0
100000005209352100,peripheral,0.984,1,0.1823,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1846,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00042028,0.0,truncated,0.0344,0.004,0.1439,0.0,0.0
100000002881669100,peripheral,0.812,28,0.1822,Разовое поступление: 19 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1847,R6: in=19 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,18600.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028866,0.0,-,0.0284,0.0471,0.0734,0.0333,0.0
100000003239859100,peripheral,0.812,28,0.1822,Разовое поступление: 19 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1848,R6: in=19 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,18600.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028866,0.0,-,0.0284,0.0471,0.0734,0.0333,0.0
100000004502048100,peripheral,0.879,16,0.1819,"Разовый перевод 14 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1849,R6: разовый перевод 14 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,13888.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00033971,0.0,truncated,0.0308,0.0304,0.1208,0.0,0.0
100000000481716100,peripheral,0.947,12,0.1814,Разовое поступление: 8 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1850,R6: in=8 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,8000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00037715,0.0,-,0.0331,0.0132,0.1351,0.0,0.0
100000001103905100,peripheral,0.817,11,0.1812,Разовое поступление: 18 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1851,R6: in=18 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,18000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028935,0.0,-,0.0286,0.0459,0.0734,0.0333,0.0
100000008716222100,peripheral,0.817,11,0.1812,Разовое поступление: 18 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1852,R6: in=18 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,18000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028935,0.0,-,0.0286,0.0459,0.0734,0.0333,0.0
100000008777088100,peripheral,0.817,11,0.1812,Разовое поступление: 18 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1853,R6: in=18 тыс ₸<30 тыс ₸ и 1 перевод,-,truncated_time,False,0.0,False,1,1,0,18000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028935,0.0,late_inflow,0.0286,0.0459,0.0734,0.0333,0.0
100000003950749100,peripheral,0.954,6,0.1812,"Разовый перевод 7 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1854,R6: разовый перевод 7 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,7000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00038424,0.0,truncated,0.0334,0.0115,0.1364,0.0,0.0
100000008524903100,peripheral,0.861,1,0.1811,"Разовый перевод 15 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1855,R6: разовый перевод 15 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,15000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00033177,0.0,truncated,0.0301,0.0346,0.1164,0.0,0.0
100000008717375100,peripheral,0.699,5,0.1807,Разовое поступление: 30 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1856,R6: in=30 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,29506.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00030177,0.0,-,0.0245,0.0752,0.081,0.0,0.0
100000000907277100,peripheral,0.824,11,0.1796,Разовое поступление: 18 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1857,R6: in=18 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17534.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028925,0.0,-,0.0288,0.044,0.0734,0.0333,0.0
100000008667058100,peripheral,0.824,11,0.1796,Разовое поступление: 18 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1858,R6: in=18 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17534.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028925,0.0,-,0.0288,0.044,0.0734,0.0333,0.0
100000008691027100,peripheral,0.824,11,0.1796,Разовое поступление: 18 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1859,R6: in=18 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17534.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028925,0.0,-,0.0288,0.044,0.0734,0.0333,0.0
100000008729801100,peripheral,0.824,11,0.1796,Разовое поступление: 18 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1860,R6: in=18 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17534.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028925,0.0,-,0.0288,0.044,0.0734,0.0333,0.0
100000002305477100,peripheral,0.795,52,0.1788,"Разовый перевод 20 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1861,R6: разовый перевод 20 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00031331,0.0,truncated,0.0278,0.0512,0.0998,0.0,0.0
100000001111763100,peripheral,0.831,11,0.178,Разовое поступление: 17 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1862,R6: in=17 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17144.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028917,0.0,-,0.0291,0.0422,0.0734,0.0333,0.0
100000004491881100,peripheral,0.831,11,0.178,Разовое поступление: 17 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1863,R6: in=17 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17144.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028917,0.0,-,0.0291,0.0422,0.0734,0.0333,0.0
100000008749406100,peripheral,0.831,11,0.178,Разовое поступление: 17 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1864,R6: in=17 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17144.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028917,0.0,-,0.0291,0.0422,0.0734,0.0333,0.0
100000008767925100,peripheral,0.831,11,0.178,Разовое поступление: 17 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1865,R6: in=17 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,17144.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028917,0.0,-,0.0291,0.0422,0.0734,0.0333,0.0
100000004286573100,peripheral,0.835,28,0.1772,Разовое поступление: 17 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1866,R6: in=17 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,16590.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028832,0.0,-,0.0292,0.0413,0.0734,0.0333,0.0
100000008762728100,peripheral,0.832,6,0.1766,Разовое поступление: 17 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1867,R6: in=17 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,17026.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.0003177,0.0,-,0.0291,0.0419,0.1055,0.0,0.0
100000001389255100,peripheral,0.84,11,0.1762,Разовое поступление: 16 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1868,R6: in=16 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,16136.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028896,0.0,-,0.0294,0.04,0.0734,0.0333,0.0
100000006557763100,peripheral,0.921,5,0.1762,Разовое поступление: 10 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1869,R6: in=10 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00034718,0.0,-,0.0322,0.0197,0.1243,0.0,0.0
100000004991812100,peripheral,0.921,25,0.1759,Разовое поступление: 10 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1870,R6: in=10 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00034636,0.0,-,0.0322,0.0197,0.124,0.0,0.0
100000002578653100,peripheral,0.795,31,0.1753,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1871,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00031131,0.0,-,0.0278,0.0512,0.0964,0.0,0.0
100000005730108100,peripheral,0.947,1,0.1751,Разовое поступление: 8 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1872,R6: in=8 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,8000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00035866,0.0,-,0.0331,0.0132,0.1288,0.0,0.0
100000003713616100,peripheral,0.846,6,0.1749,Разовое поступление: 16 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1873,R6: in=16 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,15893.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028728,0.0,-,0.0296,0.0386,0.0734,0.0333,0.0
100000008716773100,peripheral,0.848,11,0.1745,Разовое поступление: 16 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1874,R6: in=16 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,15677.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028886,0.0,-,0.0297,0.0381,0.0734,0.0333,0.0
100000008732098100,peripheral,0.848,11,0.1745,Разовое поступление: 16 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1875,R6: in=16 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,15677.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028886,0.0,-,0.0297,0.0381,0.0734,0.0333,0.0
